id,label
47652,0
47653,1
47654,1
47655,1
47656,1
47657,0
47658,1
47659,0
47660,1
47661,1
47662,0
47663,1
47664,1
47665,1
47666,1
47667,0
47668,1
47669,1
47670,1
47671,1
47672,1
47673,0
47674,1
47675,0
47676,0
47677,1
47678,1
47679,1
47680,1
47681,1
47682,0
47683,0
47684,0
47685,1
47686,1
47687,1
47688,1
47689,0
47690,0
47691,1
47692,1
47693,1
47694,0
47695,1
47696,1
47697,1
47698,0
47699,0
47700,0
47701,1
47702,0
47703,1
47704,0
47705,1
47706,0
47707,0
47708,1
47709,0
47710,1
47711,1
47712,0
47713,0
47714,0
47715,1
47716,1
47717,1
47718,1
47719,0
47720,0
47721,1
47722,1
47723,0
47724,0
47725,1
47726,1
47727,1
47728,1
47729,1
47730,0
47731,0
47732,1
47733,1
47734,0
47735,0
47736,0
47737,1
47738,0
47739,0
47740,1
47741,1
47742,0
47743,1
47744,1
47745,0
47746,0
47747,1
47748,0
47749,1
47750,0
47751,0
47752,1
47753,1
47754,1
47755,1
47756,1
47757,1
47758,1
47759,1
47760,1
47761,0
47762,1
47763,1
47764,0
47765,1
47766,0
47767,1
47768,1
47769,1
47770,1
47771,0
47772,1
47773,1
47774,0
47775,1
47776,1
47777,0
47778,1
47779,1
47780,1
47781,0
47782,1
47783,0
47784,1
47785,1
47786,1
47787,0
47788,0
47789,0
47790,1
47791,1
47792,1
47793,0
47794,0
47795,1
47796,1
47797,0
47798,1
47799,1
47800,1
47801,0
47802,0
47803,1
47804,0
47805,1
47806,1
47807,1
47808,1
47809,0
47810,1
47811,0
47812,1
47813,1
47814,1
47815,0
47816,1
47817,1
47818,0
47819,1
47820,1
47821,0
47822,1
47823,1
47824,1
47825,1
47826,1
47827,1
47828,0
47829,1
47830,1
47831,1
47832,1
47833,0
47834,1
47835,1
47836,1
47837,0
47838,0
47839,0
47840,0
47841,0
47842,1
47843,0
47844,0
47845,1
47846,1
47847,1
47848,1
47849,0
47850,1
47851,1
47852,1
47853,0
47854,0
47855,1
47856,0
47857,0
47858,0
47859,1
47860,0
47861,0
47862,0
47863,1
47864,1
47865,1
47866,0
47867,0
47868,0
47869,1
47870,1
47871,1
47872,0
47873,1
47874,1
47875,1
47876,1
47877,0
47878,0
47879,1
47880,1
47881,1
47882,1
47883,1
47884,1
47885,1
47886,0
47887,1
47888,1
47889,1
47890,1
47891,1
47892,0
47893,0
47894,1
47895,1
47896,0
47897,1
47898,1
47899,0
47900,1
47901,1
47902,0
47903,1
47904,1
47905,1
47906,1
47907,1
47908,1
47909,1
47910,1
47911,1
47912,0
47913,0
47914,0
47915,1
47916,1
47917,1
47918,1
47919,0
47920,1
47921,1
47922,1
47923,0
47924,0
47925,1
47926,1
47927,1
47928,1
47929,0
47930,1
47931,1
47932,1
47933,1
47934,0
47935,0
47936,1
47937,1
47938,1
47939,0
47940,0
47941,1
47942,1
47943,1
47944,1
47945,1
47946,0
47947,1
47948,0
47949,1
47950,1
47951,0
47952,0
47953,0
47954,1
47955,1
47956,1
47957,0
47958,0
47959,1
47960,1
47961,0
47962,0
47963,1
47964,1
47965,1
47966,1
47967,0
47968,1
47969,1
47970,1
47971,1
47972,0
47973,0
47974,1
47975,1
47976,0
47977,1
47978,1
47979,1
47980,1
47981,1
47982,0
47983,1
47984,0
47985,1
47986,0
47987,1
47988,1
47989,0
47990,0
47991,1
47992,0
47993,0
47994,1
47995,1
47996,0
47997,1
47998,1
47999,0
48000,0
48001,0
48002,0
48003,1
48004,0
48005,0
48006,0
48007,1
48008,1
48009,1
48010,1
48011,1
48012,1
48013,1
48014,1
48015,1
48016,0
48017,0
48018,1
48019,1
48020,1
48021,1
48022,0
48023,0
48024,1
48025,1
48026,0
48027,1
48028,1
48029,1
48030,0
48031,1
48032,0
48033,1
48034,0
48035,0
48036,1
48037,1
48038,0
48039,1
48040,1
48041,1
48042,0
48043,0
48044,1
48045,1
48046,1
48047,0
48048,1
48049,0
48050,1
48051,0
48052,1
48053,1
48054,0
48055,1
48056,1
48057,0
48058,1
48059,1
48060,0
48061,1
48062,1
48063,1
48064,1
48065,1
48066,1
48067,0
48068,1
48069,0
48070,0
48071,1
48072,0
48073,0
48074,0
48075,0
48076,1
48077,1
48078,1
48079,1
48080,1
48081,0
48082,1
48083,0
48084,1
48085,1
48086,1
48087,0
48088,0
48089,1
48090,0
48091,0
48092,0
48093,1
48094,1
48095,1
48096,1
48097,1
48098,1
48099,1
48100,0
48101,0
48102,1
48103,1
48104,1
48105,1
48106,1
48107,0
48108,1
48109,0
48110,0
48111,0
48112,1
48113,0
48114,0
48115,1
48116,1
48117,0
48118,1
48119,1
48120,1
48121,0
48122,0
48123,1
48124,0
48125,0
48126,1
48127,1
48128,0
48129,0
48130,1
48131,0
48132,1
48133,0
48134,1
48135,1
48136,1
48137,0
48138,0
48139,0
48140,1
48141,1
48142,0
48143,0
48144,1
48145,0
48146,0
48147,1
48148,0
48149,1
48150,1
48151,1
48152,1
48153,1
48154,1
48155,0
48156,1
48157,0
48158,1
48159,1
48160,1
48161,0
48162,1
48163,1
48164,1
48165,1
48166,0
48167,0
48168,1
48169,1
48170,1
48171,1
48172,0
48173,1
48174,0
48175,0
48176,0
48177,0
48178,1
48179,1
48180,1
48181,0
48182,0
48183,0
48184,1
48185,1
48186,1
48187,1
48188,0
48189,1
48190,1
48191,0
48192,1
48193,0
48194,0
48195,1
48196,1
48197,1
48198,1
48199,0
48200,1
48201,0
48202,1
48203,0
48204,0
48205,0
48206,0
48207,0
48208,0
48209,0
48210,0
48211,1
48212,0
48213,0
48214,1
48215,1
48216,0
48217,0
48218,1
48219,1
48220,1
48221,0
48222,1
48223,0
48224,0
48225,0
48226,1
48227,1
48228,1
48229,0
48230,1
48231,0
48232,1
48233,0
48234,1
48235,1
48236,0
48237,1
48238,0
48239,1
48240,0
48241,1
48242,1
48243,0
48244,1
48245,1
48246,1
48247,1
48248,0
48249,0
48250,1
48251,1
48252,0
48253,1
48254,1
48255,1
48256,1
48257,1
48258,0
48259,1
48260,0
48261,1
48262,0
48263,0
48264,1
48265,0
48266,0
48267,1
48268,0
48269,0
48270,0
48271,0
48272,0
48273,0
48274,1
48275,1
48276,1
48277,1
48278,1
48279,0
48280,1
48281,1
48282,1
48283,0
48284,1
48285,0
48286,1
48287,1
48288,0
48289,1
48290,0
48291,0
48292,1
48293,1
48294,0
48295,0
48296,1
48297,0
48298,1
48299,0
48300,0
48301,0
48302,1
48303,1
48304,0
48305,1
48306,1
48307,1
48308,1
48309,0
48310,0
48311,1
48312,0
48313,0
48314,0
48315,0
48316,1
48317,1
48318,1
48319,1
48320,1
48321,0
48322,1
48323,1
48324,0
48325,1
48326,1
48327,0
48328,1
48329,0
48330,0
48331,0
48332,1
48333,0
48334,1
48335,0
48336,1
48337,1
48338,1
48339,0
48340,0
48341,0
48342,1
48343,0
48344,0
48345,0
48346,0
48347,1
48348,0
48349,0
48350,1
48351,1
48352,1
48353,0
48354,0
48355,1
48356,1
48357,1
48358,0
48359,1
48360,0
48361,0
48362,1
48363,0
48364,1
48365,1
48366,1
48367,1
48368,0
48369,1
48370,0
48371,0
48372,0
48373,0
48374,0
48375,1
48376,1
48377,1
48378,0
48379,1
48380,1
48381,1
48382,1
48383,0
48384,0
48385,1
48386,0
48387,0
48388,0
48389,1
48390,0
48391,0
48392,1
48393,1
48394,0
48395,0
48396,1
48397,0
48398,1
48399,1
48400,1
48401,1
48402,1
48403,1
48404,1
48405,0
48406,1
48407,0
48408,1
48409,0
48410,1
48411,1
48412,1
48413,1
48414,1
48415,1
48416,1
48417,0
48418,0
48419,1
48420,0
48421,1
48422,1
48423,1
48424,0
48425,1
48426,1
48427,0
48428,0
48429,0
48430,1
48431,1
48432,0
48433,1
48434,1
48435,1
48436,0
48437,0
48438,1
48439,1
48440,1
48441,1
48442,1
48443,1
48444,0
48445,1
48446,1
48447,0
48448,0
48449,0
48450,0
48451,1
48452,1
48453,1
48454,0
48455,0
48456,1
48457,1
48458,1
48459,1
48460,1
48461,1
48462,0
48463,1
48464,1
48465,1
48466,0
48467,1
48468,0
48469,0
48470,1
48471,1
48472,1
48473,1
48474,1
48475,1
48476,0
48477,1
48478,0
48479,0
48480,0
48481,1
48482,0
48483,1
48484,1
48485,0
48486,1
48487,0
48488,1
48489,0
48490,1
48491,1
48492,1
48493,0
48494,1
48495,1
48496,1
48497,0
48498,1
48499,1
48500,1
48501,0
48502,1
48503,0
48504,1
48505,0
48506,0
48507,0
48508,0
48509,1
48510,0
48511,0
48512,0
48513,1
48514,1
48515,1
48516,1
48517,0
48518,1
48519,1
48520,0
48521,1
48522,0
48523,1
48524,1
48525,0
48526,0
48527,1
48528,1
48529,1
48530,1
48531,1
48532,0
48533,1
48534,1
48535,0
48536,1
48537,0
48538,0
48539,0
48540,1
48541,0
48542,0
48543,1
48544,0
48545,0
48546,0
48547,1
48548,1
48549,1
48550,1
48551,0
48552,1
48553,0
48554,1
48555,1
48556,0
48557,0
48558,1
48559,1
48560,0
48561,0
48562,0
48563,0
48564,0
48565,0
48566,1
48567,1
48568,1
48569,1
48570,1
48571,1
48572,1
48573,1
48574,1
48575,1
48576,1
48577,1
48578,1
48579,0
48580,1
48581,0
48582,0
48583,1
48584,0
48585,0
48586,1
48587,0
48588,0
48589,0
48590,0
48591,1
48592,1
48593,1
48594,1
48595,1
48596,1
48597,0
48598,1
48599,1
48600,0
48601,1
48602,1
48603,1
48604,0
48605,0
48606,1
48607,1
48608,1
48609,0
48610,0
48611,0
48612,1
48613,1
48614,0
48615,1
48616,1
48617,0
48618,0
48619,0
48620,1
48621,1
48622,0
48623,1
48624,1
48625,1
48626,1
48627,0
48628,0
48629,0
48630,0
48631,0
48632,1
48633,1
48634,0
48635,0
48636,1
48637,1
48638,1
48639,1
48640,0
48641,0
48642,1
48643,1
48644,1
48645,1
48646,0
48647,0
48648,0
48649,0
48650,0
48651,1
48652,1
48653,0
48654,1
48655,1
48656,1
48657,0
48658,0
48659,1
48660,1
48661,0
48662,0
48663,0
48664,0
48665,0
48666,1
48667,0
48668,1
48669,1
48670,1
48671,0
48672,1
48673,0
48674,1
48675,1
48676,1
48677,0
48678,1
48679,0
48680,0
48681,1
48682,1
48683,1
48684,1
48685,1
48686,1
48687,1
48688,1
48689,1
48690,0
48691,1
48692,1
48693,1
48694,1
48695,0
48696,1
48697,0
48698,0
48699,1
48700,1
48701,1
48702,0
48703,1
48704,0
48705,0
48706,0
48707,1
48708,0
48709,1
48710,0
48711,1
48712,0
48713,0
48714,0
48715,0
48716,0
48717,1
48718,0
48719,0
48720,1
48721,0
48722,0
48723,0
48724,1
48725,0
48726,0
48727,0
48728,0
48729,1
48730,1
48731,1
48732,1
48733,0
48734,0
48735,1
48736,0
48737,0
48738,0
48739,0
48740,1
48741,1
48742,1
48743,0
48744,0
48745,1
48746,1
48747,0
48748,1
48749,0
48750,0
48751,0
48752,0
48753,0
48754,1
48755,1
48756,0
48757,0
48758,1
48759,1
48760,0
48761,0
48762,0
48763,1
48764,0
48765,0
48766,1
48767,0
48768,0
48769,1
48770,1
48771,1
48772,0
48773,1
48774,0
48775,1
48776,1
48777,1
48778,1
48779,1
48780,1
48781,1
48782,1
48783,1
48784,1
48785,1
48786,0
48787,0
48788,0
48789,1
48790,0
48791,1
48792,1
48793,1
48794,1
48795,1
48796,0
48797,0
48798,1
48799,0
48800,1
48801,1
48802,1
48803,1
48804,1
48805,1
48806,1
48807,1
48808,0
48809,0
48810,0
48811,0
48812,1
48813,1
48814,1
48815,1
48816,1
48817,0
48818,1
48819,0
48820,1
48821,1
48822,1
48823,1
48824,1
48825,1
48826,1
48827,0
48828,1
48829,1
48830,1
48831,1
48832,1
48833,1
48834,0
48835,0
48836,0
48837,1
48838,1
48839,0
48840,1
48841,1
48842,1
48843,0
48844,1
48845,1
48846,0
48847,0
48848,0
48849,0
48850,0
48851,0
48852,0
48853,0
48854,1
48855,1
48856,1
48857,1
48858,1
48859,0
48860,0
48861,0
48862,0
48863,1
48864,0
48865,1
48866,1
48867,1
48868,1
48869,1
48870,1
48871,0
48872,0
48873,0
48874,0
48875,1
48876,1
48877,1
48878,0
48879,1
48880,0
48881,1
48882,1
48883,1
48884,1
48885,0
48886,0
48887,1
48888,0
48889,1
48890,1
48891,1
48892,1
48893,1
48894,1
48895,0
48896,0
48897,0
48898,0
48899,0
48900,1
48901,1
48902,1
48903,1
48904,1
48905,1
48906,1
48907,0
48908,1
48909,1
48910,1
48911,1
48912,1
48913,1
48914,0
48915,1
48916,0
48917,0
48918,0
48919,0
48920,1
48921,1
48922,0
48923,1
48924,1
48925,0
48926,1
48927,0
48928,1
48929,1
48930,1
48931,1
48932,0
48933,1
48934,0
48935,1
48936,0
48937,1
48938,1
48939,1
48940,0
48941,1
48942,1
48943,0
48944,0
48945,0
48946,0
48947,1
48948,1
48949,1
48950,1
48951,1
48952,1
48953,0
48954,1
48955,1
48956,0
48957,1
48958,0
48959,1
48960,0
48961,0
48962,0
48963,0
48964,1
48965,1
48966,1
48967,1
48968,0
48969,1
48970,1
48971,1
48972,1
48973,0
48974,0
48975,1
48976,0
48977,1
48978,1
48979,1
48980,0
48981,1
48982,1
48983,1
48984,0
48985,1
48986,1
48987,0
48988,0
48989,1
48990,1
48991,0
48992,0
48993,1
48994,1
48995,0
48996,1
48997,1
48998,1
48999,1
49000,1
49001,1
49002,0
49003,1
49004,0
49005,1
49006,0
49007,0
49008,1
49009,1
49010,0
49011,1
49012,1
49013,1
49014,1
49015,1
49016,1
49017,1
49018,1
49019,0
49020,0
49021,0
49022,0
49023,1
49024,0
49025,1
49026,0
49027,1
49028,0
49029,1
49030,0
49031,0
49032,0
49033,1
49034,1
49035,1
49036,1
49037,1
49038,0
49039,1
49040,0
49041,0
49042,0
49043,1
49044,1
49045,1
49046,0
49047,1
49048,0
49049,1
49050,1
49051,0
49052,0
49053,1
49054,0
49055,1
49056,0
49057,1
49058,0
49059,1
49060,1
49061,1
49062,1
49063,1
49064,1
49065,0
49066,1
49067,0
49068,0
49069,1
49070,1
49071,0
49072,1
49073,0
49074,1
49075,1
49076,1
49077,0
49078,0
49079,1
49080,0
49081,0
49082,0
49083,0
49084,1
49085,0
49086,0
49087,1
49088,0
49089,0
49090,1
49091,1
49092,1
49093,1
49094,0
49095,1
49096,0
49097,1
49098,0
49099,1
49100,1
49101,0
49102,1
49103,1
49104,1
49105,0
49106,0
49107,1
49108,0
49109,1
49110,1
49111,0
49112,1
49113,0
49114,0
49115,0
49116,0
49117,1
49118,0
49119,1
49120,0
49121,1
49122,0
49123,1
49124,1
49125,0
49126,0
49127,1
49128,0
49129,0
49130,0
49131,1
49132,1
49133,1
49134,1
49135,1
49136,1
49137,0
49138,0
49139,0
49140,0
49141,0
49142,1
49143,0
49144,0
49145,0
49146,1
49147,1
49148,1
49149,1
49150,0
49151,0
49152,1
49153,1
49154,0
49155,0
49156,1
49157,0
49158,0
49159,1
49160,1
49161,1
49162,0
49163,0
49164,1
49165,0
49166,0
49167,0
49168,1
49169,0
49170,1
49171,0
49172,0
49173,1
49174,1
49175,1
49176,1
49177,0
49178,0
49179,1
49180,0
49181,0
49182,1
49183,1
49184,0
49185,0
49186,1
49187,1
49188,1
49189,0
49190,1
49191,1
49192,0
49193,1
49194,0
49195,0
49196,1
49197,0
49198,0
49199,1
49200,1
49201,1
49202,1
49203,1
49204,1
49205,0
49206,0
49207,1
49208,1
49209,0
49210,1
49211,1
49212,1
49213,0
49214,1
49215,0
49216,0
49217,1
49218,0
49219,0
49220,0
49221,1
49222,1
49223,1
49224,1
49225,0
49226,1
49227,1
49228,0
49229,0
49230,1
49231,0
49232,0
49233,1
49234,1
49235,1
49236,0
49237,1
49238,0
49239,0
49240,0
49241,0
49242,0
49243,1
49244,0
49245,1
49246,0
49247,1
49248,1
49249,1
49250,1
49251,1
49252,0
49253,1
49254,1
49255,1
49256,1
49257,1
49258,1
49259,0
49260,0
49261,1
49262,1
49263,0
49264,0
49265,1
49266,1
49267,1
49268,1
49269,0
49270,1
49271,0
49272,1
49273,1
49274,1
49275,1
49276,1
49277,1
49278,1
49279,1
49280,0
49281,1
49282,1
49283,0
49284,1
49285,0
49286,1
49287,0
49288,0
49289,0
49290,1
49291,1
49292,1
49293,1
49294,0
49295,1
49296,1
49297,0
49298,0
49299,0
49300,0
49301,0
49302,0
49303,1
49304,0
49305,1
49306,1
49307,1
49308,0
49309,0
49310,1
49311,0
49312,1
49313,0
49314,1
49315,0
49316,1
49317,1
49318,0
49319,1
49320,0
49321,1
49322,1
49323,1
49324,0
49325,1
49326,1
49327,0
49328,1
49329,0
49330,1
49331,1
49332,1
49333,0
49334,0
49335,1
49336,1
49337,1
49338,1
49339,1
49340,0
49341,0
49342,1
49343,1
49344,1
49345,0
49346,1
49347,1
49348,0
49349,1
49350,0
49351,1
49352,1
49353,1
49354,0
49355,1
49356,0
49357,1
49358,0
49359,1
49360,1
49361,1
49362,1
49363,1
49364,0
49365,1
49366,0
49367,1
49368,0
49369,0
49370,1
49371,1
49372,0
49373,0
49374,1
49375,0
49376,1
49377,0
49378,1
49379,1
49380,1
49381,1
49382,1
49383,1
49384,1
49385,1
49386,1
49387,1
49388,0
49389,1
49390,0
49391,1
49392,1
49393,1
49394,0
49395,1
49396,1
49397,1
49398,1
49399,1
49400,1
49401,1
49402,1
49403,0
49404,1
49405,0
49406,0
49407,1
49408,1
49409,1
49410,1
49411,0
49412,1
49413,0
49414,0
49415,0
49416,1
49417,1
49418,1
49419,0
49420,1
49421,1
49422,0
49423,0
49424,0
49425,1
49426,0
49427,1
49428,1
49429,1
49430,1
49431,1
49432,1
49433,1
49434,1
49435,1
49436,1
49437,0
49438,1
49439,1
49440,1
49441,1
49442,1
49443,1
49444,1
49445,0
49446,1
49447,1
49448,1
49449,0
49450,1
49451,1
49452,1
49453,0
49454,0
49455,0
49456,1
49457,1
49458,1
49459,1
49460,1
49461,0
49462,1
49463,1
49464,0
49465,0
49466,0
49467,0
49468,0
49469,0
49470,0
49471,0
49472,0
49473,1
49474,1
49475,1
49476,1
49477,1
49478,1
49479,1
49480,0
49481,0
49482,1
49483,0
49484,0
49485,1
49486,0
49487,0
49488,1
49489,1
49490,0
49491,1
49492,0
49493,1
49494,0
49495,1
49496,0
49497,0
49498,1
49499,1
49500,1
49501,0
49502,0
49503,1
49504,1
49505,1
49506,1
49507,1
49508,0
49509,1
49510,1
49511,1
49512,1
49513,1
49514,1
49515,0
49516,0
49517,1
49518,1
49519,1
49520,1
49521,1
49522,1
49523,1
49524,1
49525,0
49526,0
49527,0
49528,0
49529,1
49530,1
49531,0
49532,1
49533,1
49534,0
49535,0
49536,1
49537,0
49538,1
49539,1
49540,1
49541,0
49542,1
49543,0
49544,1
49545,1
49546,1
49547,1
49548,0
49549,1
49550,0
49551,0
49552,1
49553,0
49554,1
49555,1
49556,1
49557,0
49558,0
49559,1
49560,0
49561,1
49562,0
49563,1
49564,0
49565,0
49566,1
49567,0
49568,1
49569,0
49570,1
49571,0
49572,1
49573,0
49574,1
49575,0
49576,1
49577,0
49578,0
49579,1
49580,1
49581,1
49582,1
49583,1
49584,1
49585,1
49586,0
49587,0
49588,1
49589,1
49590,1
49591,1
49592,0
49593,1
49594,1
49595,1
49596,1
49597,1
49598,1
49599,1
49600,1
49601,1
49602,1
49603,0
49604,1
49605,1
49606,1
49607,1
49608,1
49609,0
49610,1
49611,1
49612,0
49613,0
49614,1
49615,1
49616,1
49617,0
49618,1
49619,0
49620,1
49621,1
49622,1
49623,0
49624,1
49625,1
49626,0
49627,1
49628,0
49629,0
49630,1
49631,0
49632,0
49633,0
49634,0
49635,1
49636,0
49637,0
49638,1
49639,1
49640,0
49641,0
49642,1
49643,0
49644,1
49645,1
49646,1
49647,1
49648,0
49649,1
49650,1
49651,0
49652,1
49653,1
49654,1
49655,1
49656,1
49657,1
49658,1
49659,1
49660,1
49661,0
49662,0
49663,0
49664,1
49665,0
49666,1
49667,0
49668,1
49669,1
49670,1
49671,1
49672,1
49673,0
49674,1
49675,0
49676,0
49677,0
49678,1
49679,0
49680,1
49681,1
49682,1
49683,0
49684,0
49685,1
49686,0
49687,0
49688,0
49689,1
49690,1
49691,0
49692,1
49693,1
49694,1
49695,0
49696,0
49697,1
49698,1
49699,0
49700,1
49701,1
49702,1
49703,1
49704,0
49705,1
49706,1
49707,0
49708,1
49709,1
49710,1
49711,1
49712,0
49713,1
49714,1
49715,0
49716,0
49717,0
49718,1
49719,1
49720,1
49721,0
49722,1
49723,0
49724,1
49725,0
49726,0
49727,0
49728,0
49729,0
49730,1
49731,1
49732,0
49733,1
49734,1
49735,0
49736,0
49737,0
49738,1
49739,1
49740,1
49741,1
49742,1
49743,0
49744,0
49745,1
49746,1
49747,0
49748,1
49749,1
49750,1
49751,0
49752,1
49753,1
49754,0
49755,0
49756,0
49757,0
49758,0
49759,1
49760,0
49761,0
49762,0
49763,1
49764,1
49765,1
49766,0
49767,0
49768,1
49769,1
49770,1
49771,0
49772,0
49773,1
49774,1
49775,0
49776,1
49777,1
49778,1
49779,1
49780,1
49781,1
49782,1
49783,1
49784,1
49785,0
49786,1
49787,0
49788,0
49789,1
49790,1
49791,0
49792,1
49793,0
49794,0
49795,1
49796,1
49797,0
49798,0
49799,1
49800,0
49801,1
49802,0
49803,0
49804,1
49805,1
49806,1
49807,0
49808,0
49809,1
49810,0
49811,1
49812,1
49813,1
49814,1
49815,0
49816,1
49817,1
49818,0
49819,1
49820,0
49821,0
49822,1
49823,1
49824,1
49825,1
49826,1
49827,1
49828,1
49829,1
49830,1
49831,1
49832,0
49833,0
49834,0
49835,0
49836,1
49837,1
49838,1
49839,1
49840,1
49841,0
49842,0
49843,1
49844,0
49845,1
49846,1
49847,0
49848,1
49849,0
49850,0
49851,0
49852,1
49853,0
49854,0
49855,0
49856,0
49857,1
49858,1
49859,0
49860,1
49861,0
49862,0
49863,1
49864,0
49865,1
49866,0
49867,1
49868,1
49869,1
49870,1
49871,1
49872,0
49873,1
49874,1
49875,1
49876,0
49877,1
49878,1
49879,0
49880,1
49881,1
49882,0
49883,1
49884,1
49885,0
49886,0
49887,0
49888,1
49889,0
49890,1
49891,1
49892,1
49893,0
49894,1
49895,1
49896,1
49897,0
49898,0
49899,1
49900,0
49901,1
49902,1
49903,0
49904,1
49905,1
49906,1
49907,0
49908,1
49909,1
49910,0
49911,0
49912,0
49913,0
49914,0
49915,1
49916,1
49917,1
49918,1
49919,0
49920,0
49921,0
49922,1
49923,0
49924,1
49925,0
49926,1
49927,1
49928,1
49929,1
49930,0
49931,1
49932,0
49933,1
49934,1
49935,1
49936,1
49937,0
49938,1
49939,1
49940,1
49941,0
49942,1
49943,1
49944,1
49945,1
49946,1
49947,0
49948,0
49949,1
49950,0
49951,1
49952,1
49953,0
49954,1
49955,0
49956,1
49957,1
49958,1
49959,0
49960,1
49961,1
49962,1
49963,1
49964,1
49965,0
49966,1
49967,0
49968,1
49969,0
49970,0
49971,0
49972,0
49973,1
49974,0
49975,1
49976,1
49977,0
49978,0
49979,1
49980,1
49981,1
49982,0
49983,1
49984,1
49985,0
49986,0
49987,1
49988,1
49989,0
49990,1
49991,1
49992,1
49993,1
49994,0
49995,1
49996,0
49997,0
49998,1
49999,0
50000,0
50001,1
50002,1
50003,1
50004,1
50005,1
50006,1
50007,0
50008,0
50009,1
50010,1
50011,1
50012,1
50013,1
50014,0
50015,1
50016,1
50017,0
50018,1
50019,1
50020,0
50021,0
50022,0
50023,0
50024,1
50025,0
50026,1
50027,0
50028,1
50029,0
50030,0
50031,1
50032,1
50033,1
50034,1
50035,0
50036,1
50037,1
50038,0
50039,1
50040,0
50041,0
50042,1
50043,0
50044,1
50045,1
50046,1
50047,1
50048,1
50049,1
50050,1
50051,1
50052,0
50053,0
50054,1
50055,1
50056,1
50057,1
50058,1
50059,0
50060,1
50061,0
50062,1
50063,1
50064,0
50065,1
50066,0
50067,1
50068,1
50069,0
50070,0
50071,0
50072,1
50073,0
50074,0
50075,1
50076,0
50077,1
50078,0
50079,1
50080,1
50081,1
50082,1
50083,1
50084,0
50085,1
50086,1
50087,1
50088,0
50089,1
50090,0
50091,1
50092,0
50093,1
50094,1
50095,0
50096,1
50097,1
50098,0
50099,0
50100,0
50101,0
50102,1
50103,1
50104,1
50105,1
50106,0
50107,1
50108,0
50109,1
50110,0
50111,0
50112,1
50113,1
50114,0
50115,1
50116,1
50117,0
50118,0
50119,1
50120,1
50121,1
50122,1
50123,0
50124,0
50125,1
50126,0
50127,0
50128,1
50129,0
50130,1
50131,1
50132,0
50133,0
50134,0
50135,1
50136,1
50137,0
50138,0
50139,1
50140,0
50141,0
50142,1
50143,0
50144,1
50145,1
50146,0
50147,1
50148,0
50149,0
50150,0
50151,0
50152,0
50153,1
50154,0
50155,1
50156,0
50157,0
50158,1
50159,1
50160,1
50161,0
50162,1
50163,0
50164,1
50165,1
50166,1
50167,0
50168,1
50169,1
50170,1
50171,0
50172,1
50173,1
50174,0
50175,1
50176,1
50177,1
50178,1
50179,1
50180,1
50181,0
50182,0
50183,1
50184,1
50185,1
50186,0
50187,0
50188,0
50189,1
50190,0
50191,1
50192,0
50193,1
50194,0
50195,1
50196,1
50197,1
50198,0
50199,0
50200,0
50201,0
50202,0
50203,0
50204,1
50205,1
50206,1
50207,1
50208,1
50209,1
50210,1
50211,1
50212,1
50213,1
50214,1
50215,0
50216,0
50217,1
50218,0
50219,1
50220,0
50221,1
50222,1
50223,0
50224,0
50225,1
50226,1
50227,0
50228,1
50229,0
50230,0
50231,0
50232,0
50233,1
50234,0
50235,0
50236,1
50237,0
50238,1
50239,1
50240,1
50241,1
50242,0
50243,0
50244,0
50245,1
50246,0
50247,0
50248,1
50249,1
50250,1
50251,1
50252,0
50253,1
50254,0
50255,1
50256,1
50257,0
50258,1
50259,0
50260,1
50261,1
50262,1
50263,0
50264,1
50265,1
50266,1
50267,0
50268,0
50269,0
50270,0
50271,0
50272,0
50273,1
50274,1
50275,0
50276,1
50277,1
50278,1
50279,0
50280,0
50281,1
50282,1
50283,1
50284,0
50285,0
50286,1
50287,0
50288,0
50289,0
50290,0
50291,0
50292,1
50293,0
50294,1
50295,1
50296,0
50297,1
50298,1
50299,0
50300,1
50301,1
50302,1
50303,0
50304,0
50305,1
50306,1
50307,1
50308,0
50309,1
50310,0
50311,0
50312,1
50313,1
50314,1
50315,0
50316,0
50317,1
50318,1
50319,1
50320,0
50321,1
50322,1
50323,0
50324,1
50325,1
50326,0
50327,0
50328,1
50329,1
50330,1
50331,0
50332,1
50333,0
50334,0
50335,0
50336,1
50337,1
50338,1
50339,0
50340,1
50341,0
50342,1
50343,1
50344,0
50345,1
50346,1
50347,1
50348,1
50349,1
50350,1
50351,0
50352,1
50353,1
50354,0
50355,1
50356,0
50357,1
50358,0
50359,1
50360,0
50361,1
50362,0
50363,1
50364,1
50365,0
50366,0
50367,1
50368,1
50369,1
50370,1
50371,1
50372,1
50373,0
50374,1
50375,1
50376,0
50377,1
50378,1
50379,0
50380,0
50381,1
50382,0
50383,1
50384,1
50385,0
50386,0
50387,0
50388,0
50389,1
50390,0
50391,0
50392,0
50393,1
50394,1
50395,1
50396,1
50397,0
50398,1
50399,1
50400,1
50401,1
50402,1
50403,1
50404,0
50405,1
50406,1
50407,0
50408,0
50409,1
50410,1
50411,0
50412,1
50413,1
50414,1
50415,1
50416,1
50417,0
50418,1
50419,0
50420,0
50421,0
50422,0
50423,0
50424,0
50425,0
50426,1
50427,0
50428,0
50429,0
50430,0
50431,1
50432,1
50433,1
50434,1
50435,1
50436,1
50437,0
50438,1
50439,0
50440,0
50441,1
50442,1
50443,0
50444,1
50445,1
50446,0
50447,1
50448,1
50449,0
50450,0
